,Timestamp,s1,s2,s1_clean,s2_clean,l_force_lbs,l_force_N,r_force_lbs,r_force_N,athletes_name,protocol_name,protocol_type,leg,elapsed_time_sec
88,1702049346.9629078,-923201,-1062606,-923201,-1062606,126.04827416513697,604.3072864627084,129.0161577740561,618.5360706497363,Max Werner,CMJ,double,both,1.2506129741668701
89,1702049346.977241,-923338,-1062122,-923338,-1062122,126.0651994642381,604.3884306246583,128.95509696872213,618.2433297151618,Max Werner,CMJ,double,both,1.2649462223052979
90,1702049346.9914129,-921946,-1061527,-921946,-1061527,125.89322854198431,603.5639585557942,128.8800325489417,617.8834519133604,Max Werner,CMJ,double,both,1.2791180610656738
91,1702049347.005557,-921340,-1060832,-921340,-1060832,125.8183618904859,603.205028905125,128.7923522602906,617.4630904473908,Max Werner,CMJ,double,both,1.293262243270874
92,1702049347.019837,-921492,-1060905,-921492,-1060905,125.83714032452511,603.2950574643688,128.8015618445662,617.5072435222337,Max Werner,CMJ,double,both,1.307542085647583
93,1702049347.0342138,-922707,-1061533,-922707,-1061533,125.98724425450955,604.0146936451661,128.88078950107393,617.8870809332105,Max Werner,CMJ,double,both,1.3219189643859863
94,1702049347.0483782,-925826,-1062347,-925826,-1062347,126.3725727793009,605.8620559891222,128.9834826736811,618.3794179595404,Max Werner,CMJ,double,both,1.3360834121704102
95,1702049347.0626051,-927110,-1063482,-927110,-1063482,126.53120113000051,606.6225603974709,129.12667278536307,619.0659075478505,Max Werner,CMJ,double,both,1.3503103256225586
96,1702049347.076969,-927887,-1063563,-927887,-1063563,126.62719351979302,607.0827721772895,129.1368916391483,619.1148993158268,Max Werner,CMJ,double,both,1.3646740913391113
97,1702049347.09106,-927924,-1063457,-927924,-1063457,126.63176458597363,607.1046870239475,129.1235188181454,619.0507866318085,Max Werner,CMJ,double,both,1.3787651062011719
98,1702049347.105197,-925662,-1063604,-925662,-1063604,126.35231183731122,605.7649199120434,129.1420641453853,619.139697618136,Max Werner,CMJ,double,both,1.392902135848999
99,1702049347.119474,-924411,-1063301,-924411,-1063301,126.1977603834754,605.0239611777411,129.10383806270718,618.956432115706,Max Werner,CMJ,double,both,1.4071791172027588
100,1702049347.133794,-923255,-1063050,-923255,-1063050,126.05494545091406,604.339270292966,129.07217223184185,618.8046181186436,Max Werner,CMJ,double,both,1.421499252319336
101,1702049347.148212,-922655,-1062823,-922655,-1062823,125.98082005339087,603.9838944012142,129.04353420950545,618.6673202009816,Max Werner,CMJ,double,both,1.4359171390533447
102,1702049347.162324,-922383,-1063564,-922383,-1063564,125.94721653984703,603.8227906636201,129.13701779783702,619.1155041524686,Max Werner,CMJ,double,both,1.4500291347503662
103,1702049347.176654,-922064,-1064268,-922064,-1064268,125.90780653683055,603.6338491478388,129.22583351468646,619.5413091482134,Max Werner,CMJ,double,both,1.4643592834472656
104,1702049347.19082,-921376,-1064478,-921376,-1064478,125.8228094143373,603.2263514586301,129.25232683931483,619.6683248429667,Max Werner,CMJ,double,both,1.478525161743164
105,1702049347.204983,-919806,-1065760,-919806,-1065760,125.62884795748496,602.2964512085464,129.41406227823668,620.4437254176044,Max Werner,CMJ,double,both,1.4926881790161133
106,1702049347.2192268,-919462,-1066373,-919462,-1066373,125.58634939623835,602.0927023639421,129.49139755441382,620.814490278956,Max Werner,CMJ,double,both,1.506932020187378
107,1702049347.233634,-919234,-1067078,-919234,-1067078,125.55818174517954,601.9576595250765,129.58033942995198,621.2409001113425,Max Werner,CMJ,double,both,1.5213391780853271
108,1702049347.2475798,-919319,-1067751,-919319,-1067751,125.56868284316198,602.0080044430746,129.66524422745152,621.6479551711951,Max Werner,CMJ,double,both,1.5352849960327148
109,1702049347.261879,-920016,-1069674,-920016,-1069674,125.65479184661808,602.4208327706594,129.9078473858343,622.8110560331514,Max Werner,CMJ,double,both,1.549584150314331
110,1702049347.276227,-919915,-1070050,-919915,-1070050,125.64231407136835,602.3610111622146,129.95528305278796,623.0384746104241,Max Werner,CMJ,double,both,1.563932180404663
111,1702049347.2903109,-919501,-1069876,-919501,-1069876,125.59116754707735,602.1158017969059,129.93333144095303,622.9332330347714,Max Werner,CMJ,double,both,1.5780160427093506
112,1702049347.304642,-918595,-1069375,-918595,-1069375,125.47923819681735,601.5791842003608,129.870125937911,622.6302098772882,Max Werner,CMJ,double,both,1.5923471450805664
113,1702049347.318768,-915756,-1068011,-915756,-1068011,125.12850152420349,599.8976639392221,129.6980454865152,621.8052126980326,Max Werner,CMJ,double,both,1.6064732074737549
114,1702049347.3333492,-914526,-1067762,-914526,-1067762,124.97654445928096,599.169143361131,129.66663197302728,621.6546083742536,Max Werner,CMJ,double,both,1.6210544109344482
115,1702049347.3472278,-914022,-1067983,-914022,-1067983,124.91427912536149,598.8706276120596,129.69451304323144,621.7882772720656,Max Werner,CMJ,double,both,1.6349329948425293
116,1702049347.3614259,-913875,-1069341,-913875,-1069341,124.89611840296831,598.7835605185804,129.86583654249497,622.6096454314709,Max Werner,CMJ,double,both,1.6491310596466064
117,1702049347.37579,-913631,-1070351,-913631,-1070351,124.86597407464221,598.639040989268,129.99325681808864,623.2205304395708,Max Werner,CMJ,double,both,1.6634953022003174
118,1702049347.389985,-913533,-1071882,-913533,-1071882,124.85386692638009,598.5809962602818,130.18640577049842,624.1465353379873,Max Werner,CMJ,double,both,1.6776902675628662
119,1702049347.4042938,-913737,-1073119,-913737,-1073119,124.87906956153797,598.7018240634775,130.34246406842848,624.8947182637492,Max Werner,CMJ,double,both,1.6919989585876465
120,1702049347.41838,-914169,-1075714,-914169,-1075714,124.93243984775467,598.9576947055388,130.66984586562208,626.4642693489163,Max Werner,CMJ,double,both,1.706085205078125
121,1702049347.432506,-915023,-1076593,-915023,-1076593,125.037944996896,599.4635130581321,130.78073935299517,626.9959207569557,Max Werner,CMJ,double,both,1.7202112674713135
122,1702049347.4467561,-915389,-1076525,-915389,-1076525,125.08316148938515,599.6802923521007,130.77216056216312,626.9547918653212,Max Werner,CMJ,double,both,1.7344613075256348
123,1702049347.4611998,-915569,-1075749,-915569,-1075749,125.10539910864209,599.7869051196261,130.6742614197268,626.4854386313752,Max Werner,CMJ,double,both,1.7489049434661865
124,1702049347.4754088,-915774,-1075234,-915774,-1075234,125.13072528612918,599.9083252159746,130.60928969504292,626.1739477609086,Max Werner,CMJ,double,both,1.7631139755249023
125,1702049347.489603,-915770,-1074328,-915770,-1074328,125.13023111681237,599.9059560433631,130.49498992307474,625.6259657635438,Max Werner,CMJ,double,both,1.7773082256317139
126,1702049347.503822,-914777,-1073294,-914777,-1073294,125.0075535839115,599.3178089425139,130.36454183895214,625.0005646760436,Max Werner,CMJ,double,both,1.791527271270752
127,1702049347.518108,-913624,-1070952,-913624,-1070952,124.86510927833778,598.6348949371976,130.0690781900013,623.5840372612222,Max Werner,CMJ,double,both,1.8058130741119385
128,1702049347.5323231,-912570,-1069911,-912570,-1069911,124.73489566335539,598.0106179540203,129.93774699505775,622.9544023172302,Max Werner,CMJ,double,both,1.820028305053711
129,1702049347.546785,-912263,-1069246,-912263,-1069246,124.69696816828936,597.8287839560741,129.85385146706787,622.5521859505111,Max Werner,CMJ,double,both,1.8344902992248535
130,1702049347.560993,-912443,-1069362,-912443,-1069362,124.71920578754631,597.9353967235995,129.86848587495783,622.6223470009463,Max Werner,CMJ,double,both,1.8486981391906738
131,1702049347.57502,-912500,-1069861,-912500,-1069861,124.72624770031102,597.969157433316,129.9314390606224,622.9241604851461,Max Werner,CMJ,double,both,1.8627252578735352
132,1702049347.589138,-913234,-1070277,-913234,-1070277,124.81692776994771,598.403900607559,129.98392107512436,623.1757725280862,Max Werner,CMJ,double,both,1.8768432140350342
133,1702049347.605373,-913764,-1070803,-913764,-1070803,124.88240520442652,598.7178159786063,130.05028054538403,623.4939166016114,Max Werner,CMJ,double,both,1.893078088760376
134,1702049347.617687,-914848,-1071631,-914848,-1071631,125.01632508928508,599.3598617563712,130.1547399396331,623.994721340925,Max Werner,CMJ,double,both,1.9053921699523926
135,1702049347.631862,-916233,-1072049,-916233,-1072049,125.18743121523441,600.1801877731647,130.20747427151244,624.2475430571484,Max Werner,CMJ,double,both,1.9195671081542969
136,1702049347.646135,-917698,-1072128,-917698,-1072128,125.36842072752019,601.0478972421919,130.21744080792024,624.2953251518413,Max Werner,CMJ,double,both,1.933840274810791
137,1702049347.660495,-917518,-1071985,-917518,-1071985,125.34618310826323,600.9412844746664,130.19940011543522,624.2088335120808,Max Werner,CMJ,double,both,1.9482002258300781
138,1702049347.674664,-917288,-1070850,-917288,-1070850,125.31776837254601,600.8050570494948,130.05621000375322,623.5223439237704,Max Werner,CMJ,double,both,1.9623692035675049
139,1702049347.688886,-916918,-1070236,-916918,-1070236,125.27205771074006,600.5859085829147,129.9787485688874,623.1509742257773,Max Werner,CMJ,double,both,1.9765911102294922
140,1702049347.703317,-916587,-1069322,-916587,-1069322,125.23116519977309,600.3898595492982,129.86343952740955,622.5981535352789,Max Werner,CMJ,double,both,1.9910221099853516
141,1702049347.717361,-916189,-1068246,-916189,-1068246,125.18199535274938,600.1541268744363,129.72769277836127,621.9473493088282,Max Werner,CMJ,double,both,2.005066156387329
142,1702049347.731573,-915578,-1068100,-915578,-1068100,125.10651098960494,599.7922357580024,129.7092736098101,621.8590431591424,Max Werner,CMJ,double,both,2.0192782878875732
143,1702049347.745805,-915032,-1068815,-915032,-1068815,125.03905687785885,599.4688436965084,129.79947707223533,622.2915013579458,Max Werner,CMJ,double,both,2.033510208129883
144,1702049347.760154,-915357,-1069752,-915357,-1069752,125.07920813485057,599.6613389712072,129.9176877635534,622.8582332912027,Max Werner,CMJ,double,both,2.0478591918945312
145,1702049347.774276,-915939,-1071843,-915939,-1071843,125.15110977044806,600.0060535862063,130.18148558163887,624.1229467089616,Max Werner,CMJ,double,both,2.061981201171875
146,1702049347.7885308,-916492,-1072749,-916492,-1072749,125.21942867849859,600.3335916997709,130.29578535360704,624.6709287063264,Max Werner,CMJ,double,both,2.0762360095977783
147,1702049347.802751,-915986,-1073533,-915986,-1073533,125.1569162599207,600.0338913643936,130.394693765553,625.1451206334058,Max Werner,CMJ,double,both,2.090456247329712
148,1702049347.816952,-915443,-1074548,-915443,-1074548,125.08983277516222,599.7122761823582,130.5227448345902,625.7590298247142,Max Werner,CMJ,double,both,2.1046571731567383
